suburb,year,address,bedrooms,contract date,price,block size,source,purpose
Phillip,2019,57 Byron Court *,3,07/11/2019,"$452,000",35001m2,Allhomes Record,–
Phillip,2019,1/35 Furzer Street,–,25/11/2019,"$451,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,91/1 Surprize Place,2,15/10/2019,"$450,000",6315m2,Combined Record,Multiple unit dwelling
Phillip,2019,182/13 Irving Street,–,21/11/2019,"$450,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,16/40 Corinna Street,–,02/10/2019,"$450,000",1966m2,Government Record,Multiple unit dwelling
Phillip,2019,96/35 Furzer Street,–,28/02/2019,"$449,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,31/121 Easty Street,2,12/03/2019,"$449,500",16536m2,Combined Record,*servicing of existing subd...
Phillip,2019,15/35 Furzer Street,–,15/10/2019,"$449,400",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,104/60 Callam Street,–,06/08/2019,"$449,000",8023m2,Government Record,Multiple unit dwelling
Phillip,2019,104/98 Corinna Street *,2,06/08/2019,"$449,000",0m2,Allhomes Record,–
Phillip,2019,5/7 Irving Street,2,15/02/2019,"$447,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,11/35 Furzer Street,–,23/10/2019,"$445,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,50/135 Easty Street,–,19/11/2019,"$445,000",8170m2,Government Record,Multiple unit dwelling
Phillip,2019,49/135 Easty Street,–,04/09/2019,"$445,000",8170m2,Government Record,Multiple unit dwelling
Phillip,2019,171/13 Irving Street,–,20/06/2019,"$445,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,170/13 Irving Street,–,21/08/2019,"$445,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,2/35 Furzer Street,–,24/06/2019,"$441,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,159/13 Irving Street,–,02/12/2019,"$440,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,158/13 Irving Street,–,22/05/2019,"$440,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,130/116 Easty Street,2,05/03/2019,"$440,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,209/7 Irving Street,2,02/09/2019,"$440,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,9 Cavanough Street *,2,28/11/2019,"$440,000",0m2,Allhomes Record,–
Phillip,2019,8/21 Jessup Place,2,26/11/2019,"$440,000",2523m2,Combined Record,Multiple unit dwelling
Phillip,2019,40/1 Surprize Place,2,18/10/2019,"$439,000",6315m2,Combined Record,Multiple unit dwelling
Phillip,2019,31/7 Irving Street,2,04/10/2019,"$438,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,27 Hallen Close,2,17/01/2019,"$437,500",223m2,Combined Record,Medium density dwelling
Phillip,2019,146/13 Irving Street,–,13/03/2019,"$435,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,5/19 Cavanough Street,–,26/02/2019,"$435,000",448m2,Government Record,Multiple unit dwelling
Phillip,2019,5/11 Cavanough Street *,2,26/02/2019,"$435,000",0m2,Allhomes Record,–
Phillip,2019,10/15 Mansfield Place,2,22/08/2019,"$431,000",2691m2,Combined Record,Multiple unit dwelling
Phillip,2019,134/13 Irving Street,–,08/02/2019,"$430,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,75/7 Irving Street,–,12/09/2019,"$430,000",7061m2,Government Record,"Recreation,fitness centre,g..."
Phillip,2019,144/7 Irving Street,2,19/09/2019,"$430,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,394/15 Bowes Street,–,07/02/2019,"$429,900",3377m2,Government Record,*special conditions on lease
Phillip,2019,64/12 Albermarle Place *,3,07/06/2019,"$425,000",0m2,Allhomes Record,–
Phillip,2019,178/12 Albermarle Place,–,07/06/2019,"$425,000",35001m2,Government Record,Multiple unit dwelling
Phillip,2019,92/1 Surprize Place,2,04/09/2019,"$425,000",6315m2,Combined Record,Multiple unit dwelling
Phillip,2019,283/7 Irving Street,2,01/11/2019,"$425,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,41/7 Irving Street,2,06/05/2019,"$425,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,357/15 Bowes Street,–,01/07/2019,"$425,000",3377m2,Government Record,*special conditions on lease
Phillip,2019,393/15 Bowes Street,–,24/05/2019,"$423,900",3377m2,Government Record,*special conditions on lease
Phillip,2019,183/35 Furzer Street,–,23/10/2019,"$420,400",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,4/21 Alsop Close,–,20/09/2019,"$420,000",2252m2,Government Record,Multiple unit dwelling
Phillip,2019,11/21 Alsop Close *,2,23/09/2019,"$420,000",0m2,Allhomes Record,–
Phillip,2019,111/13 Irving Street,–,24/01/2019,"$420,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,223/7 Irving Street,2,16/07/2019,"$418,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,110/13 Irving Street,–,22/03/2019,"$415,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,260/7 Irving Street,2,06/03/2019,"$412,500",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,179/7 Irving Street,2,07/11/2019,"$410,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,9/15 Mansfield Place,2,02/07/2019,"$410,000",2691m2,Combined Record,Multiple unit dwelling
Phillip,2019,251/13 Irving Street,–,01/11/2019,"$410,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,2/19 Cavanough Street,–,09/01/2019,"$410,000",448m2,Government Record,Multiple unit dwelling
Phillip,2019,207/15 Bowes Street,–,24/10/2019,"$409,900",3377m2,Government Record,*special conditions on lease
Phillip,2019,90/7 Irving Street,2,17/12/2019,"$408,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,344/15 Bowes Street,–,15/05/2019,"$400,000",3377m2,Government Record,*special conditions on lease
Phillip,2019,182/7 Irving Street,2,07/08/2019,"$400,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,307/15 Bowes Street,–,16/06/2019,"$400,000",3377m2,Government Record,*special conditions on lease
Phillip,2019,385/15 Bowes Street,–,17/03/2019,"$400,000",3377m2,Government Record,*special conditions on lease
Phillip,2019,4/36 Alsop Close,2,31/05/2019,"$400,000",1888m2,Combined Record,Multiple unit dwelling
Phillip,2019,4 Oldham Court *,–,05/12/2019,"$400,000",341m2,Allhomes Record,–
Phillip,2019,165/35 Furzer Street,–,15/03/2019,"$399,000",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,76/35 Furzer Street,–,28/06/2019,"$395,400",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,30/35 Furzer Street,–,09/12/2019,"$395,000",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,69/15 Bowes Street,–,07/12/2019,"$395,000",3377m2,Government Record,*special conditions on lease
Phillip,2019,17/7 Irving Street,2,16/07/2019,"$394,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,74/35 Furzer Street,–,26/06/2019,"$392,500",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,75/35 Furzer Street,–,31/05/2019,"$392,500",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,73/35 Furzer Street,–,11/06/2019,"$392,500",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,234/13 Irving Street,–,20/11/2019,"$390,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,237/13 Irving Street,–,19/12/2019,"$390,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,142/35 Furzer Street,–,24/10/2019,"$389,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,146/35 Furzer Street,–,15/10/2019,"$389,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,92/116 Easty Street,2,15/10/2019,"$389,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,168/35 Furzer Street,–,24/01/2019,"$388,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,154/35 Furzer Street,–,12/04/2019,"$387,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,62/35 Furzer Street,–,22/10/2019,"$384,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,63/35 Furzer Street,–,19/06/2019,"$384,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,157/35 Furzer Street,–,31/01/2019,"$383,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,155/35 Furzer Street,–,07/02/2019,"$380,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,224/13 Irving Street,–,28/08/2019,"$380,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,29/15 Bowes Street,–,26/11/2019,"$380,000",3377m2,Government Record,*special conditions on lease
Phillip,2019,225/13 Irving Street,–,21/01/2019,"$380,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,61/35 Furzer Street,–,05/03/2019,"$378,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,162/7 Irving Street,2,31/07/2019,"$377,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,64/35 Furzer Street,–,12/02/2019,"$375,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,133/7 Irving Street,–,09/09/2019,"$375,000",7061m2,Government Record,"Recreation,fitness centre,g..."
Phillip,2019,80/116 Easty Street,–,01/07/2019,"$375,000",14129m2,Government Record,Multiple unit dwelling
Phillip,2019,212/13 Irving Street,–,22/11/2019,"$375,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,2/25 Alsop Close,–,11/10/2019,"$372,500",1795m2,Government Record,Multiple unit dwelling
Phillip,2019,312/15 Bowes Street,–,18/01/2019,"$371,900",3377m2,Government Record,*special conditions on lease
Phillip,2019,48/116 Easty Street,2,02/04/2019,"$371,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,46/15 Bowes Street,–,29/11/2019,"$370,000",3377m2,Government Record,*special conditions on lease
Phillip,2019,213/13 Irving Street,–,18/01/2019,"$370,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,7/10 Tank Street,2,25/11/2019,"$370,000",1367m2,Combined Record,Multiple unit dwelling
Phillip,2019,32/116 Easty Street,2,15/10/2019,"$368,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,179/116 Easty Street,2,27/09/2019,"$365,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,131/13 Irving Street,–,15/10/2019,"$365,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,133/35 Furzer Street,–,25/01/2019,"$362,500",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,164/116 Easty Street,2,02/07/2019,"$362,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,2/20 Hallen Close,–,10/10/2019,"$360,000",1678m2,Government Record,Multiple unit dwelling
Phillip,2019,124/35 Furzer Street,–,09/01/2019,"$358,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,110/35 Furzer Street,–,17/07/2019,"$357,400",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,123/35 Furzer Street,–,12/02/2019,"$355,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,255/7 Irving Street,1,19/08/2019,"$355,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,112/35 Furzer Street,–,21/06/2019,"$354,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,245/7 Irving Street,1,30/08/2019,"$352,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,15/8 Antis Street,2,13/12/2019,"$352,000",5475m2,Combined Record,Multiple unit dwelling
Phillip,2019,109/35 Furzer Street,–,04/03/2019,"$351,400",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,113/35 Furzer Street,–,01/02/2019,"$351,400",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,4/30 Bootle Place,–,20/07/2019,"$350,000",2171m2,Government Record,Multiple unit dwelling
Phillip,2019,188/13 Irving Street,–,20/09/2019,"$350,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,9/30 Bootle Place,–,20/07/2019,"$350,000",2171m2,Government Record,Multiple unit dwelling
Phillip,2019,259/7 Irving Street,–,14/01/2019,"$350,000",7061m2,Government Record,"Recreation,fitness centre,g..."
Phillip,2019,66/15 Bowes Street,–,21/02/2019,"$349,900",3377m2,Government Record,*special conditions on lease
Phillip,2019,295/7 Irving Street,1,23/05/2019,"$348,500",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,256/15 Bowes Street,–,13/05/2019,"$348,400",3377m2,Government Record,*special conditions on lease
Phillip,2019,102/35 Furzer Street,–,23/08/2019,"$347,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,111/35 Furzer Street,–,08/02/2019,"$347,500",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,177/13 Irving Street,–,15/08/2019,"$345,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,101/35 Furzer Street,–,28/06/2019,"$344,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,10/35 Furzer Street,–,20/08/2019,"$342,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,21/35 Furzer Street,–,08/02/2019,"$341,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,164/13 Irving Street,–,26/10/2019,"$340,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,4/57 Port Jackson Circuit,2,26/09/2019,"$340,000",789m2,Combined Record,Multiple unit dwelling
Phillip,2019,1/71 Port Jackson Circuit,2,17/01/2019,"$340,000",1572m2,Combined Record,Multiple unit dwelling
Phillip,2019,11/70 Port Jackson Circuit,–,21/11/2019,"$340,000",1901m2,Government Record,Multiple unit dwelling
Phillip,2019,37/7 Irving Street,1,03/09/2019,"$340,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,119/13 Irving Street,–,18/04/2019,"$340,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,34/13 Irving Street,–,20/11/2019,"$339,000",9680m2,Government Record,Multiple unit dwelling
Phillip,2019,98/35 Furzer Street,–,31/01/2019,"$338,900",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,214/15 Bowes Street,–,03/06/2019,"$336,900",3377m2,Government Record,*special conditions on lease
Phillip,2019,185/7 Irving Street,1,19/07/2019,"$335,900",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,8/143 Port Jackson Circuit,2,01/07/2019,"$335,000",1291m2,Combined Record,Multiple unit dwelling
Phillip,2019,257/7 Irving Street,1,20/09/2019,"$335,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,9/116 Easty Street,1,23/12/2019,"$335,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,100/35 Furzer Street,–,31/01/2019,"$335,000",10101m2,Government Record,Multiple unit dwelling
Phillip,2019,2/7 Irving Street,1,16/05/2019,"$335,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,181/121 Easty Street,–,21/08/2019,"$333,000",16536m2,Government Record,*servicing of existing subd...
Phillip,2019,181/15 Mower Place *,1,21/08/2019,"$333,000",16536m2,Allhomes Record,–
Phillip,2019,7/116 Easty Street,1,04/02/2019,"$332,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,105/116 Easty Street,1,25/11/2019,"$331,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,7/143 Port Jackson Circuit *,2,09/01/2019,"$330,000",0m2,Allhomes Record,–
Phillip,2019,33/121 Easty Street,1,12/02/2019,"$330,000",16536m2,Combined Record,*servicing of existing subd...
Phillip,2019,187/15 Mower Place *,1,08/11/2019,"$330,000",0m2,Allhomes Record,–
Phillip,2019,4/71 Port Jackson Circuit,–,02/07/2019,"$330,000",1572m2,Government Record,Multiple unit dwelling
Phillip,2019,187/121 Easty Street,–,08/11/2019,"$330,000",16536m2,Government Record,*servicing of existing subd...
Phillip,2019,2/131 Port Jackson Circuit,2,01/07/2019,"$328,000",521m2,Combined Record,Multiple unit dwelling
Phillip,2019,113/116 Easty Street,1,09/04/2019,"$327,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,8/70 Port Jackson Circuit,2,01/03/2019,"$327,000",1901m2,Combined Record,Multiple unit dwelling
Phillip,2019,117/121 Easty Street *,1,29/11/2019,"$326,000",0m2,Allhomes Record,–
Phillip,2019,162/116 Easty Street,–,20/12/2019,"$325,000",14129m2,Government Record,Multiple unit dwelling
Phillip,2019,4 Botany Street,–,03/01/2019,"$325,000",1756m2,Government Record,Service station (non-car sa...
Phillip,2019,26/116 Easty Street,1,06/06/2019,"$325,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,13/7 Irving Street,1,11/02/2019,"$323,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,1/4 Antis Street,2,09/05/2019,"$323,000",3392m2,Combined Record,Multiple unit dwelling
Phillip,2019,161/116 Easty Street,1,26/08/2019,"$322,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,24/121 Easty Street,1,25/07/2019,"$321,000",16536m2,Combined Record,*servicing of existing subd...
Phillip,2019,111/60 Callam Street,–,25/09/2019,"$320,000",8023m2,Government Record,Multiple unit dwelling
Phillip,2019,111/98 Corinna Street *,1,25/09/2019,"$320,000",0m2,Allhomes Record,–
Phillip,2019,101/121 Easty Street,1,02/09/2019,"$320,000",16536m2,Combined Record,*servicing of existing subd...
Phillip,2019,165/7 Irving Street,1,21/11/2019,"$319,000",7061m2,Combined Record,"Recreation,fitness centre,g..."
Phillip,2019,123/121 Easty Street,–,14/10/2019,"$318,000",16536m2,Government Record,*servicing of existing subd...
Phillip,2019,123/121 Easty St *,1,14/10/2019,"$318,000",0m2,Allhomes Record,–
Phillip,2019,24/116 Easty Street,1,07/11/2019,"$317,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,118/116 Easty Street,1,01/07/2019,"$315,000",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,9/140 Port Jackson Circuit,2,04/09/2019,"$315,000",1466m2,Combined Record,Multiple unit dwelling
Phillip,2019,54/116 Easty Street,1,20/12/2019,"$314,900",14129m2,Combined Record,Multiple unit dwelling
Phillip,2019,58/7 Irving Street,–,20/11/2019,"$314,000",7061m2,Government Record,"Recreation,fitness centre,g..."
